"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"71560099999","2025-04-09","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  43.2"," 8","  29.0"," 8","1009.5"," 8","980.3"," 8","999.9"," 0","  7.9"," 8"," 11.1","999.9","  55.8","*","  33.6","*"," 0.00","G","  0.4","000000"
"71560099999","2025-04-10","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  38.6"," 8","  36.2"," 8","1019.0"," 8","989.4"," 8","999.9"," 0","  5.8"," 8","  9.9","999.9","  57.6"," ","  32.9"," "," 0.03","G","  0.4","000000"
"71560099999","2025-04-11","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  44.1"," 7","  36.8"," 7","1022.7"," 7","993.1"," 7","999.9"," 0","  7.0"," 7"," 14.0","999.9","  61.9","*","  28.0","*"," 0.00","G","  0.8","000000"
"71560099999","2025-04-12","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  54.1"," 8","  40.0"," 8","1009.1"," 8","980.8"," 8","999.9"," 0"," 11.5"," 8"," 17.3","999.9","  64.9","*","  45.0","*"," 0.39","G","  0.8","000000"
"71560099999","2025-04-13","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  46.1"," 8","  34.9"," 8","1008.0"," 8","979.5"," 8","999.9"," 0","  7.9"," 8"," 14.0","999.9","  60.3","*","  35.8","*"," 0.00","G","  0.4","000000"
"71560099999","2025-04-14","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  37.9"," 8","  34.3"," 8","1011.7"," 8","982.3"," 8","999.9"," 0"," 16.8"," 8"," 24.1","999.9","  55.2"," ","  32.4"," "," 0.02","G","  0.4","000000"
"71560099999","2025-04-15","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  37.0"," 8","  30.7"," 8","1021.0"," 8","991.1"," 8","999.9"," 0"," 10.6"," 8"," 21.0","999.9","  47.3","*","  28.8","*"," 0.00","G","  0.4","000000"
"71560099999","2025-04-16","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  44.7"," 8","  26.8"," 8","1013.6"," 8","984.3"," 8","999.9"," 0"," 10.7"," 8"," 18.1","999.9","  61.7","*","  33.6","*"," 0.00","G","  0.4","000000"
"71560099999","2025-04-17","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  49.6"," 8","  32.7"," 8","1005.0"," 8","976.7"," 8","999.9"," 0"," 11.1"," 8"," 15.7","999.9","  61.2","*","  40.3","*"," 0.00","B","  0.4","000000"
"71560099999","2025-04-18","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  36.1"," 8","  27.7"," 8","1013.2"," 8","983.7"," 8","999.9"," 0"," 17.5"," 8"," 22.0","999.9","  49.5","*","  30.7","*"," 0.00","G","  0.4","000000"
"71560099999","2025-04-19","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  31.2"," 8","  21.9"," 8","1020.5"," 8","990.1"," 8","999.9"," 0","  7.1"," 8"," 15.9","999.9","  50.2","*","  17.8","*"," 0.00","G","  0.4","000000"
"71560099999","2025-04-20","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  48.7"," 8","  26.4"," 8","1017.2"," 8","988.0"," 8","999.9"," 0"," 13.7"," 8"," 20.0","999.9","  68.2","*","  35.8","*"," 0.00","G","  0.4","000000"
"71560099999","2025-04-21","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  52.9"," 8","  28.0"," 8","1010.2"," 8","982.0"," 8","999.9"," 0","  8.3"," 8"," 15.0","999.9","  68.9"," ","  34.7"," "," 0.00","G","  0.4","000000"
"71560099999","2025-04-22","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  51.2"," 8","  36.1"," 8","1008.4"," 8","980.2"," 8","999.9"," 0","  8.0"," 8"," 11.1","999.9","  66.9"," ","  38.7"," "," 0.00","G","  0.4","000000"
"71560099999","2025-04-23","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  41.4"," 8","  40.3"," 8","1013.8"," 8","984.6"," 8","999.9"," 0"," 11.8"," 8"," 15.9","999.9","  53.1"," ","  35.8"," "," 0.19","G","  0.4","000000"
"71560099999","2025-04-24","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  43.9"," 8","  37.4"," 8","1023.8"," 8","994.3"," 8","999.9"," 0","  3.7"," 8","  9.9","999.9","  57.0","*","  30.2","*"," 0.00","G","  0.4","000000"
"71560099999","2025-04-25","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  48.5"," 8","  34.5"," 8","1025.5"," 8","996.4"," 8","999.9"," 0","  4.5"," 8","  9.9","999.9","  63.1","*","  31.1","*"," 0.00","G","  0.4","000000"
"71560099999","2025-04-26","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  52.0"," 8","  24.8"," 8","1023.9"," 8","995.1"," 8","999.9"," 0","  8.7"," 8"," 15.0","999.9","  65.3"," ","  30.2"," "," 0.39","G","  0.4","000000"
"71560099999","2025-04-27","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  53.0"," 8","  42.2"," 8","1013.1"," 8","984.8"," 8","999.9"," 0"," 12.4"," 8"," 17.1","999.9","  68.0"," ","  32.9"," "," 0.00","G","  0.4","000000"
"71560099999","2025-04-28","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  47.7"," 7","  46.7"," 7","1008.4"," 7","980.0"," 7","999.9"," 0","  9.9"," 7"," 21.0","999.9","  61.0"," ","  34.2"," "," 0.00","G","  0.4","000000"
"71560099999","2025-04-29","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  33.6"," 8","  16.9"," 8","1017.8"," 8","987.8"," 8","999.9"," 0"," 11.1"," 8"," 21.0","999.9","  54.3"," ","  19.9"," "," 0.00","G","  0.4","000000"
"71560099999","2025-04-30","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  47.5"," 8","  35.4"," 8","1009.7"," 8","980.7"," 8","999.9"," 0"," 12.1"," 8"," 14.0","999.9","  60.3","*","  43.0","*"," 0.02","G","  0.4","000000"
"71560099999","2025-05-01","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  51.3"," 8","  42.8"," 8","1009.4"," 8","981.0"," 8","999.9"," 0","  8.0"," 8"," 13.0","999.9","  62.6"," ","  35.8"," "," 0.00","G","999.9","000000"
"71560099999","2025-05-02","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  44.9"," 8","  38.8"," 8","1016.1"," 8","987.2"," 8","999.9"," 0","  7.2"," 8"," 12.0","999.9","  64.2"," ","  31.8"," "," 0.41","G","999.9","000000"
"71560099999","2025-05-03","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  55.8"," 8","  35.2"," 8","1011.8"," 8","983.3"," 8","999.9"," 0"," 10.0"," 8"," 15.0","999.9","  77.5","*","  39.9","*"," 0.00","G","999.9","000000"
"71560099999","2025-05-04","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  63.1"," 8","  35.3"," 8","1011.0"," 8","983.4"," 8","999.9"," 0","  8.5"," 8"," 22.0","999.9","  83.1","*","  41.0","*"," 0.00","G","999.9","000000"
"71560099999","2025-05-05","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  71.4"," 8","  37.4"," 8","1008.1"," 8","981.3"," 8","999.9"," 0"," 15.6"," 8"," 20.0","999.9","  86.2","*","  54.7","*"," 0.00","I","999.9","000000"
"71560099999","2025-05-06","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  58.7"," 8","  36.5"," 8","1017.1"," 8","989.4"," 8","999.9"," 0"," 14.9"," 8"," 18.1","999.9","  87.1"," ","  45.3"," "," 0.00","G","999.9","000000"
"71560099999","2025-05-07","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  51.7"," 8","  30.6"," 8","1024.9"," 8","996.1"," 8","999.9"," 0","  7.5"," 8"," 14.0","999.9","  69.6","*","  34.9","*"," 0.00","G","999.9","000000"
"71560099999","2025-05-08","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  62.0"," 8","  33.8"," 8","1019.6"," 8","991.6"," 8","999.9"," 0"," 12.2"," 8"," 20.0","999.9","  78.1","*","  50.0","*"," 0.00","G","999.9","000000"
"71560099999","2025-05-09","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  66.4"," 8","  38.6"," 8","1016.7"," 8","989.3"," 8","999.9"," 0"," 15.7"," 8"," 22.0","999.9","  80.2"," ","  49.3"," "," 0.00","G","999.9","000000"
"71560099999","2025-05-10","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  56.1"," 8","  26.7"," 8","1023.3"," 8","995.0"," 8","999.9"," 0"," 10.7"," 8"," 24.1","999.9","  75.9","*","  36.5","*"," 0.00","G","999.9","000000"
"71560099999","2025-05-11","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  76.4"," 8","  40.8"," 8","1005.9"," 8","979.2"," 8","999.9"," 0"," 13.7"," 8"," 21.0","999.9","  96.8","*","  63.3","*"," 0.00","G","999.9","000000"
"71560099999","2025-05-12","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  82.2"," 7","  40.2"," 7"," 998.4"," 7","972.8"," 7","999.9"," 0"," 18.6"," 7"," 21.0","999.9"," 100.0"," ","  61.5"," "," 0.00","G","999.9","000000"
"71560099999","2025-05-13","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  83.9"," 8","  42.8"," 8"," 993.8"," 8","968.4"," 8","999.9"," 0"," 20.3"," 8"," 26.0","999.9","  96.8","*","  70.2","*"," 0.00","G","999.9","000000"
"71560099999","2025-05-14","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  70.8"," 8","  44.5"," 8"," 998.1"," 8","971.9"," 8","999.9"," 0"," 11.7"," 8"," 18.1","999.9","  97.7"," ","  52.9"," "," 0.01","G","999.9","000000"
"71560099999","2025-05-15","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  62.7"," 8","  52.1"," 8"," 994.5"," 8","967.4"," 8","999.9"," 0"," 14.2"," 8"," 21.0","999.9","  82.2"," ","  47.7"," "," 0.04","G","999.9","000000"
"71560099999","2025-05-16","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  52.2"," 8","  51.7"," 8"," 987.4"," 8","960.2"," 8","999.9"," 0"," 15.6"," 8"," 28.0","999.9","  61.3","*","  42.6","*"," 1.17","G","999.9","000000"
"71560099999","2025-05-17","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  37.9"," 8","  35.5"," 8","1008.9"," 8","979.6"," 8","999.9"," 0"," 20.6"," 8"," 25.1","999.9","  40.6","*","  35.6","*"," 0.09","G","999.9","000000"
"71560099999","2025-05-18","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  41.4"," 8","  34.4"," 8","1020.2"," 8","990.5"," 8","999.9"," 0","  7.2"," 8","  9.9","999.9","  49.1","*","  37.6","*"," 0.00","G","999.9","000000"
"71560099999","2025-05-19","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  46.7"," 8","  34.5"," 8","1020.0"," 8","990.8"," 8","999.9"," 0"," 10.0"," 8"," 15.9","999.9","  55.4","*","  39.9","*"," 0.00","G","999.9","000000"
"71560099999","2025-05-20","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  48.9"," 8","  32.9"," 8","1014.7"," 8","986.1"," 8","999.9"," 0"," 10.1"," 8"," 14.0","999.9","  57.7"," ","  39.6"," "," 0.18","G","999.9","000000"
"71560099999","2025-05-21","49.0","-97.2333333","242.0","EMERSON AUT MAN, CA","  52.2"," 8","  35.1"," 8","1014.0"," 8","985.5"," 8","999.9"," 0","  7.5"," 8"," 12.0","999.9","  60.8","*","  45.3","*"," 0.00","G","999.9","000000"
