"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"47662099999","2025-04-22","35.6833333","139.7666667","36.0","TOKYO, JA","  65.4","24","  56.8","24","1012.2","24","009.3","24"," 12.0"," 7","  9.8","24"," 14.0","999.9","  72.1","*","  54.9"," "," 0.00","G","999.9","010000"
"47662099999","2025-04-23","35.6833333","139.7666667","36.0","TOKYO, JA","  63.8","24","  63.3","24","1002.1","24","999.3","24","  5.1"," 7","  4.3","24","  8.9","999.9","  67.1","*","  57.4"," "," 0.10","G","999.9","010000"
"47662099999","2025-04-24","35.6833333","139.7666667","36.0","TOKYO, JA","  66.8","24","  60.7","24","1004.9","24","002.1","24","  7.3"," 7","  6.1","24","  9.9","999.9","  73.0","*","  61.9"," "," 0.55","G","999.9","010000"
"47662099999","2025-04-25","35.6833333","139.7666667","36.0","TOKYO, JA","  64.1","24","  53.7","24","1008.7","24","005.9","24","  9.3"," 7","  4.9","24","  8.0","999.9","  71.2","*","  57.2","*"," 0.00","G","999.9","000000"
"47662099999","2025-04-26","35.6833333","139.7666667","36.0","TOKYO, JA","  56.2","24","  48.5","24","1015.6","24","012.7","24"," 14.2"," 7","  4.5","24","  8.9","999.9","  66.4","*","  49.8","*"," 0.00","G","999.9","000000"
"47662099999","2025-04-27","35.6833333","139.7666667","36.0","TOKYO, JA","  65.9","24","  50.2","24","1012.2","24","009.3","24"," 12.0"," 7","  6.3","24"," 14.0","999.9","  72.1","*","  49.3"," "," 0.18","G","999.9","000000"
"47662099999","2025-04-28","35.6833333","139.7666667","36.0","TOKYO, JA","  61.9","22","  55.0","22","1004.8","22","002.0","22","  8.4"," 6","  5.7","22"," 13.0","999.9","  71.6","*","  55.4","*"," 0.00","G","999.9","010000"
"47662099999","2025-04-29","35.6833333","139.7666667","36.0","TOKYO, JA","  62.3","24","  37.2","24","1007.1","24","004.3","24"," 20.0"," 7","  5.7","24","  9.9","999.9","  73.0","*","  52.7","*"," 0.81","G","999.9","000000"
"47662099999","2025-04-30","35.6833333","139.7666667","36.0","TOKYO, JA","  64.3","24","  48.0","24","1018.9","24","016.0","24"," 17.8"," 7","  5.7","24","  9.9","999.9","  73.9","*","  52.0"," "," 0.00","G","999.9","000000"
"47662099999","2025-05-01","35.6833333","139.7666667","36.0","TOKYO, JA","  65.9","24","  55.8","24","1019.3","24","016.4","24"," 14.2"," 7","  8.0","24"," 15.9","999.9","  72.9","*","  55.2"," "," 0.00","G","999.9","010000"
"47662099999","2025-05-02","35.6833333","139.7666667","36.0","TOKYO, JA","  60.4","24","  55.5","24","1004.7","24","001.8","24"," 10.5"," 7","  7.2","24"," 13.0","999.9","  64.6","*","  57.0","*"," 0.08","G","999.9","010000"
"47662099999","2025-05-03","35.6833333","139.7666667","36.0","TOKYO, JA","  64.7","24","  52.1","24","1005.6","24","002.8","24"," 18.2"," 7","  4.8","24","  9.9","999.9","  73.8","*","  56.5"," "," 1.97","G","999.9","000000"
"47662099999","2025-05-04","35.6833333","139.7666667","36.0","TOKYO, JA","  64.7","24","  52.3","24","1007.1","24","004.3","24"," 13.3"," 7","  4.3","24"," 14.0","999.9","  77.0","*","  53.6","*"," 0.00","G","999.9","010000"
"47662099999","2025-05-05","35.6833333","139.7666667","36.0","TOKYO, JA","  65.5","24","  50.5","24","1012.9","24","010.0","24"," 18.6"," 7","  7.4","24"," 13.0","999.9","  72.7","*","  52.9"," "," 0.00","G","999.9","010000"
"47662099999","2025-05-06","35.6833333","139.7666667","36.0","TOKYO, JA","  57.1","24","  56.1","24","1003.5","24","000.6","24","  5.9"," 7","  4.7","24","  9.9","999.9","  63.3","*","  55.2","*"," 0.18","G","999.9","010000"
"47662099999","2025-05-07","35.6833333","139.7666667","36.0","TOKYO, JA","  65.1","24","  47.7","24","1012.5","24","009.7","24"," 20.4"," 7","  6.3","24"," 12.0","999.9","  72.1","*","  55.2"," "," 0.93","G","999.9","010000"
"47662099999","2025-05-08","35.6833333","139.7666667","36.0","TOKYO, JA","  64.7","24","  49.9","24","1023.4","24","020.5","24"," 16.4"," 7","  6.0","24"," 12.0","999.9","  72.0","*","  57.7"," "," 0.00","G","999.9","000000"
"47662099999","2025-05-09","35.6833333","139.7666667","36.0","TOKYO, JA","  65.1","24","  59.2","24","1017.1","24","014.3","24"," 12.1"," 7","  8.4","24"," 13.0","999.9","  72.1","*","  58.3"," "," 0.00","G","999.9","010000"
"47662099999","2025-05-10","35.6833333","139.7666667","36.0","TOKYO, JA","  66.2","24","  64.8","24"," 998.6","24","995.8","24","  9.0"," 7","  4.2","24"," 15.9","999.9","  71.1","*","  58.6"," "," 0.61","G","999.9","010000"
"47662099999","2025-05-11","35.6833333","139.7666667","36.0","TOKYO, JA","  67.6","24","  56.4","24","1004.5","24","001.7","24"," 13.8"," 7","  4.7","24","  8.9","999.9","  77.7","*","  60.1","*"," 0.06","G","999.9","010000"
"47662099999","2025-05-12","35.6833333","139.7666667","36.0","TOKYO, JA","  62.8","23","  58.5","23","1011.2","23","008.4","23"," 11.4"," 6","  3.5","23","  7.0","999.9","  67.6","*","  59.5"," "," 0.30","G","999.9","010000"
"47662099999","2025-05-13","35.6833333","139.7666667","36.0","TOKYO, JA","  68.2","24","  57.0","24","1018.9","24","016.1","24"," 14.6"," 7","  5.2","24","  9.9","999.9","  76.1","*","  59.4"," "," 0.00","G","999.9","000000"
"47662099999","2025-05-14","35.6833333","139.7666667","36.0","TOKYO, JA","  69.4","24","  59.9","24","1020.9","24","018.0","24"," 13.7"," 7","  5.0","24","  8.9","999.9","  79.2","*","  60.4"," "," 0.00","G","999.9","000000"
"47662099999","2025-05-15","35.6833333","139.7666667","36.0","TOKYO, JA","  70.6","24","  59.9","24","1020.5","24","017.7","24"," 12.9"," 7","  5.9","24"," 11.1","999.9","  80.1","*","  61.9"," "," 0.00","G","999.9","000000"
"47662099999","2025-05-16","35.6833333","139.7666667","36.0","TOKYO, JA","  70.8","24","  62.3","24","1018.5","24","015.7","24","  8.9"," 7","  6.4","24","  9.9","999.9","  76.1","*","  63.5"," "," 0.00","G","999.9","010000"
"47662099999","2025-05-17","35.6833333","139.7666667","36.0","TOKYO, JA","  72.4","24","  70.0","24","1006.9","24","004.1","24","  7.8"," 7","  8.7","24"," 13.0","999.9","  76.6","*","  65.8"," "," 0.30","G","999.9","010000"
"47662099999","2025-05-18","35.6833333","139.7666667","36.0","TOKYO, JA","  74.2","24","  67.6","24","1005.7","24","003.0","24","  8.7"," 7","  5.3","24"," 11.1","999.9","  80.4","*","  66.2","*"," 0.81","G","999.9","000000"
"47662099999","2025-05-19","35.6833333","139.7666667","36.0","TOKYO, JA","  65.3","24","  59.5","24","1011.4","24","008.6","24","  8.9"," 7","  4.8","24"," 11.1","999.9","  76.1","*","  61.2","*"," 0.00","G","999.9","000000"
"47662099999","2025-05-20","35.6833333","139.7666667","36.0","TOKYO, JA","  76.9","24","  64.6","24","1010.0","24","007.2","24","  8.3"," 7","  5.1","24"," 11.1","999.9","  87.8","*","  61.0"," "," 0.00","G","999.9","000000"
"47662099999","2025-05-21","35.6833333","139.7666667","36.0","TOKYO, JA","  77.2","22","  68.4","22","1006.5","22","003.7","22","  9.9"," 7","  8.4","22"," 14.0","999.9","  84.6","*","  67.6"," "," 0.00","G","999.9","010000"
